Date,open,high,low,close,volume,dividends,stock splits,capital gains,trade_date,sqz_on,sqz_off,sqz_val,atr14,ema8,ema21,ema50,prev_bar_low,prev_bar_high,prev_ema8,prev_ema21,prev2_ema8,prev2_ema21,vi_plus,vi_minus,vortex_spread,vortex_z,weekly_bull,entry_signal,day_low_so_far
2022-02-22,31.70305709471016,31.714170459273248,31.291760835138177,31.53631591796875,74872596,0.0,0.0,0.0,2022-02-22,False,True,,0.37159599751954325,31.879729349379893,31.96417581006691,31.9860327459344,31.747528913862876,31.980967299947803,31.977847472640217,32.00696179927672,31.980132310491385,32.01067292518828,0.7008564215444101,0.8290606613463384,-0.1282042398019283,,True,False,31.291760835138177
2022-02-23,31.53632067126649,31.658594838753572,31.491853636880165,31.625247955322266,17635428,0.0,0.0,0.0,2022-02-23,False,True,,0.3398359040462416,31.8231779284782,31.933364186908303,31.97188432277314,31.291760835138177,31.714170459273248,31.879729349379893,31.96417581006691,31.977847472640217,32.00696179927672,0.8037394877058914,0.8247663470124144,-0.021026859306522927,,True,False,31.491853636880165
2022-02-24,31.36957856976727,31.36957856976727,30.74707742215381,30.858238220214844,117813808,0.0,0.0,0.0,2022-02-24,False,True,,0.3843003370676306,31.60874688219745,31.83562546266344,31.928211926594383,31.491853636880165,31.658594838753572,31.8231779284782,31.933364186908303,31.879729349379893,31.96417581006691,0.6942169782161265,0.836775276150142,-0.14255829793401553,,True,False,30.74707742215381
2022-02-25,30.913817698571165,30.947164580053002,30.647032469641736,30.791540145874023,90309080,0.0,0.0,0.0,2022-02-25,False,True,,0.3803300639420529,31.427145385236688,31.740708615682582,31.883636562644565,30.74707742215381,31.36957856976727,31.60874688219745,31.83562546266344,31.8231779284782,31.933364186908303,0.665972443411498,0.939456520051974,-0.273484076640476,,True,False,30.647032469641736
2022-03-01,30.91382015295117,31.302882965467095,30.869356509992482,31.225069046020508,32958060,0.0,0.0,0.0,2022-03-01,False,True,,0.3977984976329161,31.382239532077538,31.693832291167848,31.857810385522054,30.647032469641736,30.947164580053002,31.427145385236688,31.740708615682582,31.60874688219745,31.83562546266344,0.6626760297859743,0.9121734842825738,-0.24949745449659955,-1.0895353773909668,True,False,30.869356509992482
2022-03-02,31.12502461183234,31.14725812921275,30.947166649864464,31.047210693359375,24524616,0.0,0.0,0.0,2022-03-02,False,True,,0.40415047369502793,31.307788679029056,31.635048509548895,31.826022162299992,30.869356509992482,31.302882965467095,31.382239532077538,31.693832291167848,31.427145385236688,31.740708615682582,0.6738715695382249,0.9273067284913984,-0.2534351589531735,-1.031353305840548,True,False,30.947166649864464
2022-03-03,31.236188247014233,31.302885412846162,31.0916805480107,31.113910675048828,17755472,0.0,0.0,0.0,2022-03-03,False,True,,0.39621047933673204,31.26470467814456,31.58767234277616,31.798096221623474,30.947166649864464,31.14725812921275,31.307788679029056,31.635048509548895,31.382239532077538,31.693832291167848,0.6553118852468496,0.9559089515934187,-0.30059706634656913,-1.3388680301325278,True,False,31.0916805480107
2022-03-04,30.79154469232737,30.86935861708541,30.669267121575622,30.780427932739258,50396708,0.0,0.0,0.0,2022-03-04,False,True,,0.412090615989678,31.15708762361005,31.514286487318255,31.758187661275073,31.0916805480107,31.302885412846162,31.26470467814456,31.58767234277616,31.307788679029056,31.635048509548895,0.6088642418419792,0.9903636844727804,-0.38149944263080127,-1.871697616998791,True,False,30.669267121575622
2022-03-07,30.43582899418856,30.43582899418856,29.735517234944588,29.79109764099121,208177676,0.0,0.0,0.0,2022-03-07,False,True,,0.44305653846447307,30.853534294139195,31.357632955833978,31.681046876165905,30.669267121575622,30.86935861708541,31.15708762361005,31.514286487318255,31.26470467814456,31.58767234277616,0.6003591507850287,1.0017899473937948,-0.4014307966087661,-1.7730857736878596,True,False,29.735517234944588
2022-03-08,29.446495183068798,29.60211962428816,29.124129542180462,29.1574764251709,167283432,0.0,0.0,0.0,2022-03-08,False,True,-1.036113174819158,0.47084697656350016,30.476632545479575,31.157618725773695,31.582083329068062,29.735517234944588,30.43582899418856,30.853534294139195,31.357632955833978,31.15708762361005,31.514286487318255,0.5514356158909,1.0741955293673886,-0.5227599134764886,-2.224736660528389,True,False,29.124129542180462
2022-03-09,29.390915830616777,29.624354196944328,29.390915830616777,29.457612991333008,83526340,0.0,0.0,0.0,2022-03-09,False,True,-1.2141797217645083,0.4660829687551341,30.250183755669227,31.00307274991545,31.498770766803943,29.124129542180462,29.60211962428816,30.476632545479575,31.157618725773695,30.853534294139195,31.357632955833978,0.5485538281827037,1.0970992851619696,-0.5485454569792659,-2.0780175852476863,True,False,29.390915830616777
2022-03-10,30.057882860994177,30.358018410084718,30.057882860994177,30.313554763793945,57746092,0.0,0.0,0.0,2022-03-10,False,True,-1.199788248834297,0.5145175244508652,30.264266201919163,30.940389296631675,31.452291707862376,29.390915830616777,29.624354196944328,30.250183755669227,31.00307274991545,30.476632545479575,31.157618725773695,0.5941368513501911,1.0401201821030819,-0.44598333075289076,-1.2777732044299106,True,False,30.057882860994177
2022-03-11,30.202393014711063,30.202393014711063,29.83556031138776,29.880023956298828,42419380,0.0,0.0,0.0,2022-03-11,False,True,-1.2135164496952562,0.5256337985257866,30.17887903622576,30.843992447510505,31.39063414897753,30.057882860994177,30.358018410084718,30.264266201919163,30.940389296631675,30.250183755669227,31.00307274991545,0.5966779952973807,1.0302082039238347,-0.433530208626454,-1.0867869938538872,True,False,29.83556031138776
2022-03-14,30.013418283390696,30.09123220625406,29.79109666647669,29.880023956298828,34346608,0.0,0.0,0.0,2022-03-14,False,True,-1.202758266917286,0.5264277870356645,30.112466796241996,30.756358948309444,31.331394533578365,29.83556031138776,30.202393014711063,30.17887903622576,30.843992447510505,30.264266201919163,30.940389296631675,0.6063363869079593,1.0437376204437772,-0.43740123353581783,-1.0064905602172116,True,False,29.79109666647669
2022-03-15,29.602121025968405,29.602121025968405,29.213058208318415,29.268638610839844,94122712,0.0,0.0,0.0,2022-03-15,False,True,-1.3294711128326768,0.525633218675483,29.924949421708185,30.621111644903117,31.250502144451367,29.79109666647669,30.09123220625406,30.112466796241996,30.756358948309444,30.17887903622576,30.843992447510505,0.6283998497495801,1.0709942726454977,-0.44259442289591766,-0.9468399899672644,True,False,29.213058208318415
2022-03-16,29.61323651756302,29.624353276063243,29.14636319177932,29.390914916992188,75954080,0.0,0.0,0.0,2022-03-16,False,True,-1.422545216394109,0.5478652817048056,29.806275087326853,30.509275578729394,31.177577155139243,29.213058208318415,29.602121025968405,29.924949421708185,30.621111644903117,30.112466796241996,30.756358948309444,0.6086964023277988,1.057969073885204,-0.44927267155740513,-0.9500394799300813,True,False,29.14636319177932
2022-03-17,30.11346022675266,30.346898586660195,30.057879826410794,30.324665069580078,56006192,0.0,0.0,0.0,2022-03-17,False,True,-1.2717621521233295,0.5534233628833451,29.921472861160904,30.492492805170365,31.14412962237222,29.14636319177932,29.624353276063243,29.806275087326853,30.509275578729394,29.924949421708185,30.621111644903117,0.7417507975013337,0.9856510522519626,-0.24390025475062893,0.3300677910653032,True,False,30.057879826410794
2022-03-18,30.369139266231816,30.369139266231816,30.124584090106453,30.257978439331055,50581376,0.0,0.0,0.0,2022-03-18,False,True,-1.1099121536387453,0.5494535818629236,29.99625187853205,30.47117331736679,31.109378595586293,30.057879826410794,30.346898586660195,29.921472861160904,30.492492805170365,29.806275087326853,30.509275578729394,0.7615622354048359,0.9277425936726426,-0.16618035826780664,0.8538654482385181,True,False,30.124584090106453
2022-03-21,30.41359376465863,30.60256507809794,30.41359376465863,30.458057403564453,30873588,0.0,0.0,0.0,2022-03-21,False,True,-0.9047093304753038,0.5375424260896244,30.09887532853925,30.469980961566577,31.083836588056027,30.124584090106453,30.369139266231816,29.99625187853205,30.47117331736679,29.921472861160904,30.492492805170365,0.754802064947701,0.9438679972802787,-0.18906593233257774,0.7388538410206329,True,False,30.41359376465863
2022-03-22,30.41359519958496,30.4580588405886,30.30243440089668,30.41359519958496,24184288,0.0,0.0,0.0,2022-03-22,False,True,-0.6943363011573057,0.528808286342187,30.16881307766052,30.46485498320461,31.057552612037554,30.41359376465863,30.60256507809794,30.09887532853925,30.469980961566577,29.99625187853205,30.47117331736679,0.7357375148074661,0.9519493234599132,-0.21621180865244716,0.676622919050442,True,False,30.30243440089668
2022-03-23,30.591453032327365,30.758194229685927,30.58033627403179,30.702613830566406,41079752,0.0,0.0,0.0,2022-03-23,False,True,-0.4655209680576754,0.5351600228146284,30.287435467195163,30.486469423873864,31.043633444136727,30.30243440089668,30.4580588405886,30.16881307766052,30.46485498320461,30.09887532853925,30.469980961566577,0.7403577769766667,0.9495532997978489,-0.20919552282118214,0.7775574824371396,True,False,30.58033627403179
2022-03-24,30.56922097137009,30.702615292552196,30.46917692666276,30.680381774902344,17108564,0.0,0.0,0.0,2022-03-24,False,True,-0.2227807838061826,0.520073937987216,30.37475686890787,30.504097819421908,31.029388280637342,30.58033627403179,30.758194229685927,30.287435467195163,30.486469423873864,30.16881307766052,30.46485498320461,0.7480935576370864,0.9297689692961015,-0.18167541165901513,1.146990373544429,True,False,30.46917692666276
2022-03-25,30.76930570963177,30.791539224860124,30.658144918206283,30.724842071533203,19496792,0.0,0.0,0.0,2022-03-25,False,True,-0.024628703295697996,0.4549656243342997,30.45255358060239,30.524165478704752,31.017445292045025,30.46917692666276,30.702615292552196,30.37475686890787,30.504097819421908,30.287435467195163,30.486469423873864,0.8691111324469921,0.8917957154044629,-0.022684582957470778,2.183029296580423,True,False,30.658144918206283
2022-03-28,30.4580603048119,30.4580603048119,30.13569465159034,30.3913631439209,42024708,0.0,0.0,0.0,2022-03-28,False,True,0.09604238270749921,0.4494070044151649,30.43895570578428,30.512092539178944,30.99289305094212,30.658144918206283,30.791539224860124,30.45255358060239,30.524165478704752,30.37475686890787,30.504097819421908,0.8904601895309434,0.7985848325883315,0.09187535694261195,2.415722599887344,True,False,30.13569465159034
2022-03-29,30.45806192815781,30.502525573668784,30.36913463713587,30.424715042114258,25774216,0.0,0.0,0.0,2022-03-29,False,True,0.2637170374108604,0.42558651618369964,30.435791113857608,30.50414913035488,30.97061156039985,30.13569465159034,30.4580603048119,30.43895570578428,30.512092539178944,30.45255358060239,30.524165478704752,0.9179118879701459,0.8227597731901745,0.09515211477997143,2.0587827155472147,True,False,30.36913463713587
2022-03-30,30.69149538159045,30.836003054397473,30.69149538159045,30.802656173706055,32665068,0.0,0.0,0.0,2022-03-30,False,True,0.47865766104359064,0.3906495585788071,30.51731668271282,30.531286134295893,30.964025074647154,30.36913463713587,30.502525573668784,30.435791113857608,30.50414913035488,30.43895570578428,30.512092539178944,0.9085378523653204,0.8516251164214267,0.05691273594389368,1.637781881991539,True,False,30.69149538159045
2022-03-31,30.802657870509872,30.824887994742674,30.702613830566406,30.702613830566406,14238552,0.0,0.0,0.0,2022-03-31,False,True,0.6902483656711804,0.3652409665623844,30.558493826680284,30.546861379411393,30.953773653310655,30.69149538159045,30.836003054397473,30.51731668271282,30.531286134295893,30.435791113857608,30.50414913035488,0.9695675823862736,0.8347813356078881,0.13478624677838547,1.7590129492695272,True,False,30.702613830566406
2022-04-01,30.369132756345415,30.446943283081055,30.269085319693385,30.446943283081055,30795024,0.0,0.0,0.0,2022-04-01,False,True,0.8111638209852288,0.37476903592635963,30.533704816991566,30.537777916108634,30.93389795251734,30.702613830566406,30.824887994742674,30.558493826680284,30.546861379411393,30.51731668271282,30.531286134295893,0.9449171909880106,0.841099963323496,0.10381722766451462,1.4348088376147377,True,False,30.269085319693385
2022-04-06,30.06899918022506,30.313554319780355,30.01341877508601,30.29132080078125,46251656,0.0,0.0,0.0,2022-04-06,False,True,0.813090057088024,0.3580946616416905,30.47984170227816,30.515372723806145,30.908698848527692,30.269085319693385,30.446943283081055,30.533704816991566,30.537777916108634,30.558493826680284,30.546861379411393,0.9600919495236536,0.7915715448536085,0.16852040467004514,1.5199156362665363,True,False,30.01341877508601
2022-04-07,30.03564846329878,30.03564846329878,29.74662971496582,29.74662971496582,58991464,0.0,0.0,0.0,2022-04-07,False,True,0.6445183663511949,0.3628590188939409,30.316905705097643,30.445486995729752,30.863127509956637,30.01341877508601,30.313554319780355,30.47984170227816,30.515372723806145,30.533704816991566,30.537777916108634,0.8708986165496433,0.803061279898402,0.06783733665124125,0.9983748079135863,True,False,29.74662971496582
2022-04-08,29.81332799799462,29.913372039794922,29.73551408083971,29.913372039794922,35768872,0.0,0.0,0.0,2022-04-08,False,True,0.518986156483243,0.307278610985884,30.227231557252594,30.397112908826585,30.825882197401278,29.74662971496582,30.03564846329878,30.316905705097643,30.445486995729752,30.47984170227816,30.515372723806145,0.7881155627257885,0.9173108900722057,-0.12919532734641714,0.06167860384317602,True,False,29.73551408083971
2022-04-11,29.82444302713083,29.891140189502828,29.390916560250744,29.446496963500977,66837660,0.0,0.0,0.0,2022-04-11,False,True,0.3815760143175768,0.3271286326586565,30.053734980863346,30.310693277433348,30.771788658816952,29.73551408083971,29.913372039794922,30.227231557252594,30.397112908826585,30.316905705097643,30.445486995729752,0.7063105024516587,0.927184683654013,-0.22087418120235425,-0.4409820195155074,True,False,29.390916560250744
2022-04-12,29.37980214614856,29.535430001557895,29.25752796312532,29.468732833862305,56875520,0.0,0.0,0.0,2022-04-12,False,True,0.21320791881341694,0.32236544692049157,29.923734503752005,30.23415141892689,30.720688430387362,29.390916560250744,29.891140189502828,30.053734980863346,30.310693277433348,30.227231557252594,30.397112908826585,0.6428582231802277,1.071427958358685,-0.4285697351784573,-1.4655645101509376,True,False,29.25752796312532
2022-04-13,29.65770341617056,30.05788301961687,29.613239769645144,30.0245361328125,28186852,0.0,0.0,0.0,2022-04-13,False,True,0.14815564828373295,0.35333157163925194,29.946134865765448,30.21509548382558,30.693388340286386,29.25752796312532,29.535430001557895,29.923734503752005,30.23415141892689,30.053734980863346,30.310693277433348,0.7393265727111477,0.9325837659339427,-0.193257193222795,-0.3897611812269857,True,False,29.613239769645144
2022-04-14,30.18015728204853,30.18015728204853,29.913372039794922,29.913372039794922,19791976,0.0,0.0,0.0,2022-04-14,False,True,-0.007918242987334144,0.34777344393586923,29.938854237772,30.18766607982279,30.66279946575731,29.613239769645144,30.05788301961687,29.946134865765448,30.21509548382558,29.923734503752005,30.23415141892689,0.7739729962940872,0.9520548619559743,-0.1780818656618871,-0.4100830173093729,True,False,29.913372039794922
2022-04-15,29.535427174797203,29.57989081821914,29.346452449805795,29.40203285217285,82769516,0.0,0.0,0.0,2022-04-15,False,True,-0.2648906119624836,0.3715935313715616,29.819560596527744,30.116244877309157,30.613357637773607,29.913372039794922,30.18015728204853,29.938854237772,30.18766607982279,29.946134865765448,30.21509548382558,0.7649571429087724,0.9957268332409588,-0.23076969033218642,-0.8430294333846735,True,False,29.346452449805795
2022-04-18,29.346452508513547,29.402032910991792,29.157477783144092,29.246408462524414,71848084,0.0,0.0,0.0,2022-04-18,False,True,-0.45148203579411567,0.3795335900282658,29.692193455638115,30.037168839601453,30.559751787763837,29.346452449805795,29.57989081821914,29.819560596527744,30.116244877309157,29.938854237772,30.18766607982279,0.698745216624459,1.0460248183926448,-0.34727960176818584,-1.475174018149112,True,False,29.157477783144092
2022-04-19,29.402033115878247,29.557657565430084,29.31310582823679,29.346452713012695,36238036,0.0,0.0,0.0,2022-04-19,False,True,-0.6052721767639407,0.359683710239895,29.615362179499133,29.97437646445702,30.512171431891243,29.157477783144092,29.402032910991792,29.692193455638115,30.037168839601453,29.819560596527744,30.116244877309157,0.7770432318378748,0.9911692911533508,-0.21412605931547601,-0.6624741807688874,True,False,29.31310582823679
2022-04-20,29.390915124987277,29.502075926059362,29.2686375653363,29.49095916748047,27048540,0.0,0.0,0.0,2022-04-20,False,True,-0.6962142743073885,0.36682995482490555,29.587717065717207,29.93042943745915,30.472123892110428,29.31310582823679,29.557657565430084,29.615362179499133,29.97437646445702,29.692193455638115,30.037168839601453,0.7272727991417227,1.0108223048753666,-0.2835495057336439,-1.0230454763414454,True,False,29.2686375653363
2022-04-21,29.62435393324455,29.702167852113913,29.490959612999493,29.513193130493164,15936376,0.0,0.0,0.0,2022-04-21,False,True,-0.7655824472261724,0.35253857427849333,29.571156191222975,29.892498864098606,30.43451876420387,29.2686375653363,29.502075926059362,29.587717065717207,29.93042943745915,29.615362179499133,29.97437646445702,0.7500006306007803,1.0157642468055061,-0.2657636162047259,-0.8959055863777633,True,False,29.490959612999493
2022-04-22,29.213057455598225,29.290871374066647,29.090783287088517,29.257524490356445,44801348,0.0,0.0,0.0,2022-04-22,False,True,-0.8328662969565028,0.37397683708052043,29.50146025769708,29.834773921031136,30.388362126013774,29.490959612999493,29.702167852113913,29.571156191222975,29.892498864098606,29.587717065717207,29.93042943745915,0.7197454483847089,1.0488312773725394,-0.32908582898783056,-1.1880968051374388,True,False,29.090783287088517
2022-04-25,28.90181048926348,28.912927248692625,28.60167494646996,28.735069274902344,128851880,0.0,0.0,0.0,2022-04-25,False,True,-0.9431653240965864,0.3898569108671965,29.33115115040936,29.73480077138306,30.323527112244697,29.090783287088517,29.290871374066647,29.50146025769708,29.834773921031136,29.571156191222975,29.892498864098606,0.6761710251152545,1.030549203376112,-0.3543781782608576,-1.2328028788788659,False,False,28.60167494646996
2022-04-26,28.846230084476435,28.85734684390558,28.646141984186546,28.735069274902344,37409408,0.0,0.0,0.0,2022-04-26,False,True,-1.0167976995237553,0.3739769359903387,29.198688511407802,29.64391608988481,30.26123464803519,28.60167494646996,28.912927248692625,29.33115115040936,29.73480077138306,29.50146025769708,29.834773921031136,0.7452220751809355,1.042462102452851,-0.29724002727191556,-0.8440737840999475,False,False,28.646141984186546
2022-04-27,28.234845915775104,28.234845915775104,28.023641053931993,28.134801864624023,114986256,0.0,0.0,0.0,2022-04-27,False,True,-1.1757496618284744,0.38588673135854734,28.962269256566962,29.506723887588375,30.177845127117106,28.646141984186546,28.85734684390558,29.198688511407802,29.64391608988481,29.33115115040936,29.73480077138306,0.7942390839871409,1.0596699722265246,-0.26543088823938366,-0.5995247313389236,False,False,28.023641053931993
2022-04-28,28.3126585769723,28.32377533668324,28.0014079630392,28.257078170776367,46171364,0.0,0.0,0.0,2022-04-28,False,True,-1.2732850333786783,0.3962088324077495,28.805560126391274,29.393119731514556,30.102520932750803,28.023641053931993,28.234845915775104,28.962269256566962,29.506723887588375,29.198688511407802,29.64391608988481,0.7975953466535155,1.0200392271691305,-0.22244388051561503,-0.29254301518906894,False,False,28.0014079630392
2022-04-29,28.657253973558998,28.79064829557845,28.512746285003367,28.6239070892334,47537724,0.0,0.0,0.0,2022-04-29,False,True,-1.2332201456117526,0.397002735640457,28.765192784800632,29.323191309488998,30.044536076142276,28.0014079630392,28.32377533668324,28.805560126391274,29.393119731514556,28.962269256566962,29.506723887588375,0.9099999759369994,0.9579990095896099,-0.04799903365261049,0.7612643793767061,False,False,28.512746285003367
2022-05-03,28.579441850110236,28.612788732573712,28.33488673751694,28.412700653076172,25125076,0.0,0.0,0.0,2022-05-03,False,True,-1.1824719821037761,0.3977969008750201,28.686861199972977,29.240419431633285,29.980542530139683,28.512746285003367,28.79064829557845,28.765192784800632,29.323191309488998,28.805560126391274,29.393119731514556,0.9001980144627032,0.9241515144382573,-0.02395349997555407,1.0197465506151493,False,False,28.33488673751694
2022-05-04,28.52386145109888,28.557208333562357,28.346003495790878,28.412700653076172,39598772,0.0,0.0,0.0,2022-05-04,False,True,-1.1190039065224098,0.37080080459051395,28.62593663399591,29.165172269946275,29.919058534960723,28.33488673751694,28.612788732573712,28.686861199972977,29.240419431633285,28.765192784800632,29.323191309488998,0.854388318707639,1.0278371875901144,-0.17344886888247546,0.17477535728683255,False,False,28.346003495790878
2022-05-05,28.790649679689388,28.85734684390558,28.66837211068615,28.735069274902344,24902416,0.0,0.0,0.0,2022-05-05,False,True,-0.9826967942305855,0.3835051580602141,28.650188331975116,29.126071997669552,29.872627583585885,28.346003495790878,28.557208333562357,28.62593663399591,29.165172269946275,28.686861199972977,29.240419431633285,0.8157342509508907,0.9875771032970856,-0.1718428523461949,0.3757547852686896,False,False,28.66837211068615
2022-05-06,28.112566673599517,28.20149565610013,28.00140586951857,28.157032012939453,68203532,0.0,0.0,0.0,2022-05-06,False,True,-0.9945317404505203,0.3954154305884031,28.54059803885608,29.03797745360318,29.805349325913475,28.66837211068615,28.85734684390558,28.650188331975116,29.126071997669552,28.62593663399591,29.165172269946275,0.8152603536378256,0.9618471600819716,-0.146586806444146,0.8128596990529042,False,False,28.00140586951857
2022-05-09,27.9013656294284,27.912482389824273,27.6790439909469,27.690160751342773,51720992,0.0,0.0,0.0,2022-05-09,False,True,-1.0443036460267847,0.41208920874160676,28.351611974964236,28.915448662488597,29.722400754361686,28.00140586951857,28.20149565610013,28.54059803885608,29.03797745360318,28.650188331975116,29.126071997669552,0.788053074590814,0.9402692843654643,-0.15221620977465034,0.775179875556705,False,False,27.6790439909469
2022-05-10,27.156585976451513,27.590112453056083,27.023193344894672,27.567880630493164,55376572,0.0,0.0,0.0,2022-05-10,False,True,-1.107244654351734,0.4374976589946376,28.177449453970663,28.792942477761738,29.637909769111943,27.6790439909469,27.912482389824273,28.351611974964236,28.915448662488597,28.54059803885608,29.03797745360318,0.691469186813246,1.0163335227984636,-0.3248643359852176,-0.9307024486465904,False,False,27.023193344894672
2022-05-11,27.534530611473958,27.66792323606876,27.41225474567008,27.612342834472656,32199604,0.0,0.0,0.0,2022-05-11,False,True,-1.1427964376772333,0.4390855254000388,28.05187020519333,28.685615237462727,29.55847577167511,27.023193344894672,27.590112453056083,28.177449453970663,28.792942477761738,28.351611974964236,28.915448662488597,0.7631096951923592,0.994574742174411,-0.23146504698205184,-0.099233634523779,False,False,27.41225474567008
2022-05-12,27.34556003845844,27.34556003845844,26.945380432594604,26.956497192382812,47755260,0.0,0.0,0.0,2022-05-12,False,True,-1.2206443033007726,0.4716393623460822,27.80845398012433,28.52842268791001,29.456437396016586,27.41225474567008,27.66792323606876,28.05187020519333,28.685615237462727,28.177449453970663,28.792942477761738,0.6548814723975221,1.0336701938509094,-0.37878872145338727,-1.5554434585202326,False,False,26.945380432594604
2022-05-13,27.145469399816385,27.2010498046875,27.023193526807542,27.2010498046875,28106200,0.0,0.0,0.0,2022-05-13,False,True,-1.2087066150466217,0.4589352744103708,27.673475274471702,28.407752425798872,29.367990823807602,26.945380432594604,27.34556003845844,27.80845398012433,28.52842268791001,28.05187020519333,28.685615237462727,0.6816603090615799,1.0173011979395516,-0.3356408888779717,-0.9965782922982108,False,False,27.023193526807542
2022-05-16,27.445602213031595,27.567879777613694,27.23439736094901,27.345558166503906,22904664,0.0,0.0,0.0,2022-05-16,False,True,-1.2000007030903017,0.4382910193417785,27.600604806034415,28.311189311317513,29.288679739207456,27.023193526807542,27.2010498046875,27.673475274471702,28.407752425798872,27.80845398012433,28.52842268791001,0.7735502304662917,0.9583337051091539,-0.18478347464286227,0.5446969250307759,False,False,27.23439736094901
2022-05-17,27.37890756251478,27.679041407212544,27.37890756251478,27.645692825317383,16662204,0.0,0.0,0.0,2022-05-17,False,True,-1.134669968746883,0.4470251894124644,27.610624365875072,28.250689630772047,29.22424887983922,27.23439736094901,27.567879777613694,27.600604806034415,28.311189311317513,27.673475274471702,28.407752425798872,0.7886314641844968,0.9271758982283944,-0.1385444340438976,0.925275893204929,False,False,27.37890756251478
2022-05-18,27.86801525489489,28.012524649864194,27.84578343171024,27.94582748413086,25266444,0.0,0.0,0.0,2022-05-18,False,True,-0.9973347348744421,0.42241116109649723,27.68511394770969,28.222974890168302,29.1741147074585,27.37890756251478,27.679041407212544,27.610624365875072,28.250689630772047,27.600604806034415,28.311189311317513,0.872179138161609,0.868420975453004,0.003758162708604962,2.033700136950231,False,False,27.84578343171024
2022-05-19,27.445603126677863,27.52341705010009,27.267746849576884,27.412256240844727,29033480,0.0,0.0,0.0,2022-05-19,False,True,-0.9381258408208171,0.44781925116149246,27.6244789017397,28.149273194775247,29.105022218571687,27.84578343171024,28.012524649864194,27.68511394770969,28.222974890168302,27.610624365875072,28.250689630772047,0.8262400701547916,0.9007093516872919,-0.07446928153250032,1.1805509650552732,False,False,27.267746849576884
2022-05-20,27.512301097892202,27.77908636946061,27.49006927462473,27.712390899658203,14661664,0.0,0.0,0.0,2022-05-20,False,True,-0.7875107027875201,0.43590925143390685,27.644014901277146,28.10955662249188,29.050409225673118,27.267746849576884,27.52341705010009,27.6244789017397,28.149273194775247,27.68511394770969,28.222974890168302,0.8032776324376905,0.8998181276929034,-0.09654049525521291,0.8936343066700336,False,False,27.49006927462473
2022-05-23,27.856898113755168,27.923593578334803,27.67904014918429,27.767969131469727,10715572,0.0,0.0,0.0,2022-05-23,False,True,-0.6244221969382034,0.4327330426791965,27.671560285764386,28.07850321421714,29.000117457272985,27.49006927462473,27.77908636946061,27.644014901277146,28.10955662249188,27.6244789017397,28.149273194775247,0.8642193850405094,0.8477069506522357,0.016512434388273767,1.671078588708699,False,False,27.67904014918429
2022-05-24,27.790202785600055,27.834666431585266,27.434488529180246,27.45672035217285,20276748,0.0,0.0,0.0,2022-05-24,False,True,-0.553374451902668,0.44623111872444937,27.6238180782996,28.02197749948584,28.93959208060239,27.67904014918429,27.923593578334803,27.671560285764386,28.07850321421714,27.644014901277146,28.10955662249188,0.8274015808483133,0.8576515141929221,-0.030249933344608793,1.1638200374288576,False,False,27.434488529180246
2022-05-25,27.501181770426076,27.723503374701725,27.445601369357163,27.667922973632812,10270292,0.0,0.0,0.0,2022-05-25,False,True,-0.4420036370588334,0.4343208197612459,27.633619166151423,27.98979072440829,28.88972270385849,27.434488529180246,27.834666431585266,27.6238180782996,28.02197749948584,27.671560285764386,28.07850321421714,0.8135270280675612,0.9268744857050271,-0.1133474576374659,0.37177168884541006,False,False,27.445601369357163
2022-05-26,27.79020115093978,27.79020115093978,27.31220935190776,27.323326110839844,23219872,0.0,0.0,0.0,2022-05-26,False,True,-0.44231329180437107,0.41605856216469206,27.56466515385996,27.929203032265704,28.82829538648521,27.445601369357163,27.723503374701725,27.633619166151423,27.98979072440829,27.6238180782996,28.02197749948584,0.8282432065901252,0.8912216298965456,-0.06297842330642045,0.7433231963254435,False,False,27.31220935190776
2022-05-27,27.60122952436304,27.968060537424602,27.578997701548868,27.901363372802734,46801572,0.0,0.0,0.0,2022-05-27,False,True,-0.32800799877188935,0.42796901963556394,27.639486980291686,27.926672154132707,28.79194511143884,27.31220935190776,27.79020115093978,27.56466515385996,27.929203032265704,27.633619166151423,27.98979072440829,0.8998139961501601,0.8144710446332277,0.08534295151693239,1.8042566237895143,False,False,27.578997701548868
2022-05-30,28.29042421316937,28.590559736617898,28.245960570677344,28.579442977905273,58170520,0.0,0.0,0.0,2022-05-30,False,True,-0.06353281903042673,0.42955680230463983,27.84836609087248,27.986014956293847,28.783611694437525,27.578997701548868,27.968060537424602,27.639486980291686,27.926672154132707,27.56466515385996,27.929203032265704,1.0499069965530936,0.7097960715933436,0.34011092495975004,2.8778695551427584,False,False,28.245960570677344
2022-05-31,28.55721382641754,28.857349395751953,28.368240772666628,28.857349395751953,28102668,0.0,0.0,0.0,2022-05-31,False,True,0.2225239891658588,0.44623109749654305,28.07258460306792,28.065227178062763,28.786503368998876,28.245960570677344,28.590559736617898,27.84836609087248,27.986014956293847,27.639486980291686,27.926672154132707,1.0053382427895436,0.6903901063165924,0.3149481364729513,2.2514646407511614,False,False,28.368240772666628
